cod_ciclo,cod_ano,cod_canal,cod_agrupador_sap_material,cod_uf,des_categoria_material,des_subcategoria_material,des_marca_material,des_mecanica_consumidor,des_mecanica_rev,des_promocao_publico,vlr_desconto_real,vlr_rbv_tabela_so_tt,vlr_rbv_real_so_tt,vlr_preco_base,vlr_preco_venda
202211,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon10,Anon1,Anon1,25.4268659478969,45768.3587062144,45742.9318402665,77.3943661971831,77.3474178169014
202211,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon10,Anon1,Anon1,44.4912313173847,81111.7023737911,81067.2111424738,77.3943661971831,77.3450704225352
202212,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon10,Anon1,Anon1,38.1402989218454,33054.925732266,33016.7854333441,77.3943661971831,77.3169014084507
202212,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon10,Anon1,Anon1,134.873444079404,74882.1202165564,74747.246772477,77.3943661971831,77.25
202213,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,25.4268659478969,111496.807181528,111471.38031558,77.3943661971831,77.3732394366197
202213,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,45132.687057517,45132.687057517,77.3943661971831,77.3943661971831
202214,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,12470.5011336819,62422.9559020869,49952.454768405,77.3943661971831,61.9260563380282
202214,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,28610.9851464532,143280.389616399,114669.404469946,77.3943661971831,61.9260563380282
202215,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,11187.8210170746,11187.8210170746,77.3943661971831,77.3943661971831
202215,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,25045.4629586785,25045.4629586785,77.3943661971831,77.3943661971831
202216,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,5688.07551709778,26571.0749155523,20882.9993984545,77.3943661971831,63.112676056338
202216,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,8245.80074961825,43861.3437601222,35615.5430105039,77.3943661971831,63.6478873239437
202217,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,9407.94040072185,9407.94040072185,77.3943661971831,77.3943661971831
202217,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,24409.791309981,24409.791309981,77.3943661971831,77.3943661971831
202301,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,41.6454583314053,288.973208088474,247.327749757068,87.9577464788733,75.2816901408451
202301,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,2288.99634445421,11269.9551154505,8980.95877099625,87.9577464788733,70.0305164295775
202301,2022.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,283.408912128083,1300.37943639813,1016.97052427005,87.9577464788733,68.7887323943662
202301,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,1052.92443662949,4479.08472537134,3426.16028874184,87.9577464788733,67.1924882605634
202301,2022.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,751.931886539262,3756.65170515016,3004.71981861089,87.9577464788733,70.3521126760564
202302,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,2456.27226875202,2456.27226875202,87.9577464788733,87.9577464788733
202302,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,6501.89718199065,6501.89718199065,87.9577464788733,87.9577464788733
202303,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,1155.89283235389,1155.89283235389,87.9577464788733,87.9577464788733
202303,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,3756.65170515016,3756.65170515016,87.9577464788733,87.9577464788733
202304,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,5346.00434963676,5346.00434963676,87.9577464788733,87.9577464788733
202304,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,866.91962426542,866.91962426542,87.9577464788733,87.9577464788733
202305,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,288.973208088474,288.973208088474,87.9577464788733,87.9577464788733
202305,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,3467.67849706168,3467.67849706168,87.9577464788733,87.9577464788733
202306,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,2022.81245661931,2022.81245661931,87.9577464788733,87.9577464788733
202306,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,144.486604044237,144.486604044237,87.9577464788733,87.9577464788733
202307,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,288.973208088474,288.973208088474,87.9577464788733,87.9577464788733
202307,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,1155.89283235389,1155.89283235389,87.9577464788733,87.9577464788733
202308,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,433.45981213271,433.45981213271,87.9577464788733,87.9577464788733
202309,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,1444.86604044237,1444.86604044237,87.9577464788733,87.9577464788733
202310,2023.0,Anon2,13671.2785155708,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,144.486604044237,144.486604044237,87.9577464788733,87.9577464788733
202310,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,433.45981213271,433.45981213271,87.9577464788733,87.9577464788733
202311,2023.0,Anon2,13671.2785155708,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,577.946416176947,577.946416176947,87.9577464788733,87.9577464788733
201818,2018.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,454.768404978946,24601.7074637916,24146.9390588126,54.8591549295775,53.9760563380282
201818,2018.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,74.0363703669428,64793.5079357735,64719.4715654065,54.8591549295775,54.787323943662
201901,2018.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,12345.9118041738,12345.9118041738,54.8591549295775,54.8591549295775
201901,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,166.581833325621,5136.62023969275,4970.03840636713,54.8591549295775,52.9812206549296
201901,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,999.490999953727,13156.9571051779,12157.4661052242,54.8591549295775,51.3615023450704
201901,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,1582.5274165934,22078.4554162232,20495.9279996298,54.8591549295775,51.4788732394366
201901,2018.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,3784.87807135255,3784.87807135255,54.8591549295775,54.8591549295775
201901,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,663.412151219287,10183.1243348295,9519.7121836102,54.8591549295775,51.3122065704225
201901,2018.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,9462.19517838138,9462.19517838138,54.8591549295775,54.8591549295775
201901,2018.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,72.0929156448105,5587.20096247282,5515.108046828,54.8591549295775,54.0704225352113
201902,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,6754.56943223359,21357.5262597751,14602.9568275415,54.8591549295775,37.497652584507
201902,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,8023.69163851742,26043.5657766878,18019.8741381704,54.8591549295775,37.9577464788732
201902,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,2137.80019434547,6938.94313081301,4801.14293646754,54.8591549295775,37.9577464788732
201902,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,16325.0196659109,52988.2929989357,36663.2733330249,54.8591549295775,37.9577464788732
201903,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,72.0929156448105,13247.0732497339,13174.9803340891,54.8591549295775,54.5727699507042
201903,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,33162.7411966128,33162.7411966128,54.8591549295775,54.8591549295775
201904,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,3335.15339410485,15680.2091527463,12345.0557586414,54.8591549295775,43.1924882605634
201904,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,3553.74577761325,17302.2997547545,13748.5539771413,54.8591549295775,43.5915492957747
201904,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,851.418259219842,4145.3426495766,3293.92439035676,54.8591549295775,43.5915492957747
201904,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,9236.03720327611,45058.0722780066,35822.0350747305,54.8591549295775,43.612676056338
201905,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,36046.4578224053,36046.4578224053,54.8591549295775,54.8591549295775
201905,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,108.139373467216,15319.7445745222,15211.605201055,54.8591549295775,54.4530516408451
201906,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,45508.6530007866,45508.6530007866,54.8591549295775,54.8591549295775
201906,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,252.325204756837,14959.2799962982,14706.9547915413,54.8591549295775,53.9835680774648
201907,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,555.272777752071,2703.48433668039,2148.21155892832,54.8591549295775,43.5915492957747
201907,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,2882.55980750544,13337.1893942899,10454.6295867845,54.8591549295775,42.9894366197183
201907,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,5922.90962935542,28837.1662579242,22914.2566285688,54.8591549295775,43.5915492957747
201907,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1665.81833325621,8110.45301004118,6444.63467678497,54.8591549295775,43.5915492957747
201908,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,32622.0443292768,32622.0443292768,54.8591549295775,54.8591549295775
201908,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,180.232289112026,12165.6795150618,11985.4472259497,54.8591549295775,54.0539906126761
201909,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,72.0929156448105,10904.0534912776,10831.9605756328,54.8591549295775,54.4178403732394
201909,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,28747.0501133682,28747.0501133682,54.8591549295775,54.8591549295775
201910,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,261.117023737911,16360.0712600065,16098.9542362686,56.2676056338028,55.3826291056338
201910,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,4.62727314793392,41131.2526028411,41126.6253296932,56.2676056338028,56.2605633802817
201911,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,22.0258201841655,35030.8870482625,35008.8612280783,56.2676056338028,56.2253521126761
201911,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,36.971912451992,12293.1608902874,12256.1889778354,56.2676056338028,56.1408450704225
201912,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,10087.455462496,50559.0902780991,40471.6348156032,56.2676056338028,45.0375586830986
201912,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,906.945536995049,4529.05927536903,3622.11373837398,56.2676056338028,45.0
201912,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,4366.38748785341,20704.2709731155,16337.8834852621,56.2676056338028,44.4084507042254
201912,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1795.38198139836,8965.68876960807,7170.30678820971,56.2676056338028,45.0
201913,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,240.340567303688,15990.3521354866,15750.0115681829,56.2676056338028,55.3890845070423
201913,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,43904.1460367406,43904.1460367406,56.2676056338028,56.2676056338028
201914,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,3697.1912451992,3697.1912451992,56.2676056338028,56.2676056338028
201914,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,110.915737355976,9982.41636203785,9871.50062468187,56.2676056338028,55.6079812183099
201914,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,1109.15737355976,1109.15737355976,56.2676056338028,56.2676056338028
201914,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,29022.9512748138,29022.9512748138,56.2676056338028,56.2676056338028
201915,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,3697.1912451992,3697.1912451992,56.2676056338028,56.2676056338028
201915,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,28838.0917125538,28838.0917125538,56.2676056338028,56.2676056338028
201915,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,0.0,1663.73606033964,1663.73606033964,56.2676056338028,56.2676056338028
201915,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon13,Anon1,Anon1,110.915737355976,11738.5822035075,11627.6664661515,56.2676056338028,55.7676056338028
201916,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,9317.46564249688,46492.17990838,37174.7142658831,56.2676056338028,44.9929577464789
201916,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,1351.16375919671,6747.37402248855,5396.21026329184,56.2676056338028,45.0
201916,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,4293.64675396789,19964.8327240757,15671.1859701078,56.2676056338028,44.2089201901409
201916,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon12,Anon1,Anon1,296.145481467771,1478.87649807968,1182.73101661191,56.2676056338028,45.0
201917,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,184.85956225996,15528.2032298367,15343.3436675767,56.2676056338028,55.7482394366197
201917,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,44.4102540372958,43996.5758178705,43952.1655638332,56.2676056338028,56.2147887323944
202001,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,36.971912451992,4991.20818101893,4954.23626856693,56.2676056338028,55.9049295774648
202001,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,3050.18277728934,3050.18277728934,56.2676056338028,56.2676056338028
202001,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,1478.87649807968,1478.87649807968,56.2676056338028,56.2676056338028
202001,2019.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,14141.756512887,14141.756512887,56.2676056338028,56.2676056338028
202001,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,110.915737355976,8595.96964508815,8485.05390773217,56.2676056338028,55.5610328661972
202001,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,9.24297811299801,25048.4706862246,25039.2277081116,56.2676056338028,56.2511737112676
202001,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,1478.87649807968,1478.87649807968,56.2676056338028,56.2676056338028
202001,2019.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon4,Anon3,Anon3,0.0,369.71912451992,369.71912451992,56.2676056338028,56.2676056338028
202002,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,6979.36236176022,22460.4368145852,15481.0744528249,56.2676056338028,38.7816901408451
202002,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1471.47286104299,4898.77839988895,3427.30553884596,56.2676056338028,39.3661971830986
202002,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,444.218222201657,1478.87649807968,1034.65827587803,56.2676056338028,39.3661971830986
202002,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,15547.637777058,51760.6774327889,36213.0396557309,56.2676056338028,39.3661971830986
202003,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,221.831474711952,9982.41636203785,9760.5848873259,56.2676056338028,55.1244131478873
202003,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,24586.3217805747,24586.3217805747,56.2676056338028,56.2676056338028
202004,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,148.072740733886,739.438249039841,591.365508305955,56.2676056338028,45.0
202004,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,277.636388876035,1386.4467169497,1108.81032807367,56.2676056338028,45.0
202004,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1521.35486557772,7301.95270926843,5780.59784369071,56.2676056338028,44.7218309859155
202004,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,3720.32761093887,18578.386007126,14858.0583961871,56.2676056338028,45.0
202005,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,1294.01693581972,1294.01693581972,56.2676056338028,56.2676056338028
202005,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,73.9438249039841,4251.76993197908,4177.8261070751,56.2676056338028,55.784037556338
202006,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,73.9438249039841,15158.4841053167,15084.5402804128,56.2676056338028,55.8497652605634
202006,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,11368.8630789876,11368.8630789876,56.2676056338028,56.2676056338028
202007,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,9242.97811299801,9242.97811299801,56.2676056338028,56.2676056338028
202007,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,110.915737355976,8411.11008282819,8300.19434547221,56.2676056338028,55.6549295774648
202008,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,147.887649807968,11553.7226412475,11405.8349914395,56.2676056338028,55.6009389647887
202008,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,22922.5857202351,22922.5857202351,56.2676056338028,56.2676056338028
202009,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,148.072740733886,739.438249039841,591.365508305955,56.2676056338028,45.0
202009,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,2057.88718708065,9520.26745638795,7462.3802693073,56.2676056338028,44.2007042253521
202009,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,3997.96399981491,19964.8327240757,15966.8687242608,56.2676056338028,45.0
202009,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,444.218222201657,2218.31474711952,1774.09652491787,56.2676056338028,45.0
202010,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,26619.7769654343,26619.7769654343,56.2676056338028,56.2676056338028
202010,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,73.9438249039841,10167.2759242978,10093.3320993938,56.2676056338028,55.8661971830986
202011,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,36.971912451992,12015.8715468974,11978.8996344454,56.2676056338028,56.0845070422535
202011,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,26250.0578409144,26250.0578409144,56.2676056338028,56.2676056338028
202012,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,222.109111100828,739.438249039841,517.329137939013,56.2676056338028,39.3661971830986
202012,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,8295.6364814215,27451.6449956041,19156.0085141826,56.2676056338028,39.2417840352113
202012,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1443.70922215538,4806.34861875897,3362.63939660358,56.2676056338028,39.3661971830986
202012,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,17324.5106658646,57676.1834251076,40351.672759243,56.2676056338028,39.3661971830986
202013,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,25510.6195918745,25510.6195918745,56.2676056338028,56.2676056338028
202013,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,110.915737355976,7671.67183378835,7560.75609643237,56.2676056338028,55.5164319225352
202014,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,21351.2794410254,21351.2794410254,56.2676056338028,56.2676056338028
202014,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,184.85956225996,9889.98658090787,9705.12701864791,56.2676056338028,55.2441314577465
202015,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,110.915737355976,5360.92730553885,5250.01156818287,56.2676056338028,55.2206572746479
202015,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,12385.5906714173,12385.5906714173,56.2676056338028,56.2676056338028
202016,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,5589.74596270418,28560.8023691639,22971.0564064597,56.2676056338028,45.2235915492958
202016,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,2845.20614501874,13032.5991393272,10187.3929943085,56.2676056338028,44.0211267605634
202016,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,129.56364814215,647.008467909861,517.444819767711,56.2676056338028,45.0
202016,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,55.5272777752071,277.28934338994,221.762065614733,56.2676056338028,45.0
202017,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,0.0,13494.7480449771,13494.7480449771,56.2676056338028,56.2676056338028
202017,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,73.9438249039841,5823.07621118875,5749.13238628476,56.2676056338028,55.4014084507042
202101,2021.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,1225.20938410994,5823.07621118875,4597.8668270788,56.2676056338028,44.3779342746479
202101,2020.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,314.654574059507,1571.30627920966,1256.65170515016,56.2676056338028,45.0
202101,2021.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,3016.98209245292,15066.0543241868,12049.0722317338,56.2676056338028,45.0
202101,2020.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon2,Anon1,Anon1,666.327333302485,3327.47212067928,2661.1447873768,56.2676056338028,45.0
202102,2021.0,Anon2,13701.3557910323,Anon2,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,18.5090925917357,8873.25898847809,8854.74989588636,56.2676056338028,56.1338028169014
202102,2021.0,Anon2,13701.3557910323,Anon3,Anon1,Anon1,Anon1,Anon3,Anon1,Anon2,36.971912451992,2680.46365276942,2643.49174031743,56.2676056338028,55.6431924859155
